Date,BOVA11.SA,SMAL11.SA,IVVB11.SA,PETR4.SA,VALE3.SA,ITUB4.SA,SPY,QQQ,IWM,EEM,GLD,TLT,BTC-USD,ETH-USD,BNB-USD,SOL-USD,ADA-USD
2023-03-08,103.22000122070312,93.25,226.9499969482422,14.840254783630371,67.52449035644531,18.984561920166016,384.6011047363281,292.9222717285156,180.30441284179688,36.64189147949219,168.5399932861328,91.62751770019531,21718.080078125,1534.0882568359375,286.86700439453125,18.421194076538086,0.3175770044326782
2023-03-09,101.55999755859375,92.80000305175781,223.60000610351562,14.776040077209473,66.63838195800781,18.62208366394043,377.5052490234375,287.84722900390625,175.2895050048828,35.831809997558594,170.1999969482422,91.85247802734375,20363.021484375,1438.6607666015625,277.2961120605469,17.308147430419922,0.30967798829078674
2023-03-10,100.20999908447266,91.37999725341797,223.0,14.583383560180664,66.41880798339844,18.176538467407227,372.0580749511719,283.8048095703125,170.2359619140625,35.6434211730957,173.8699951171875,95.02009582519531,20187.244140625,1429.1580810546875,277.4195861816406,18.243642807006836,0.3153420090675354
2023-03-11,,,,,,,,,,,,,20632.41015625,1482.61669921875,277.96142578125,18.22584342956543,0.307327002286911
2023-03-12,,,,,,,,,,,,,22163.94921875,1590.29296875,289.67578125,20.310531616210938,0.33153900504112244
2023-03-13,99.77999877929688,91.47000122070312,224.77999877929688,14.12217903137207,66.69327545166016,17.957544326782227,371.5278625488281,285.90960693359375,167.46279907226562,35.69994354248047,177.86000061035156,95.23609161376953,24197.533203125,1680.3089599609375,308.9122009277344,20.433712005615234,0.34458500146865845
2023-03-14,99.58000183105469,91.0,227.5,13.871145248413086,67.30044555664062,17.897136688232422,377.6691589355469,292.479736328125,170.5644989013672,35.71877670288086,176.8300018310547,93.67024230957031,24746.07421875,1703.507080078125,309.37078857421875,20.92803382873535,0.3443079888820648
2023-03-15,99.38999938964844,90.01000213623047,227.6999969482422,13.625946044921875,65.2729263305664,17.851825714111328,375.3070983886719,294.01409912109375,167.752685546875,35.106510162353516,178.2100067138672,95.47904205322266,24375.9609375,1656.1805419921875,307.12493896484375,19.29098129272461,0.3246369957923889
2023-03-16,100.0,90.69999694824219,229.72000122070312,13.579243659973145,65.51335144042969,18.146333694458008,381.8918762207031,301.7644958496094,170.04273986816406,35.6434211730957,178.57000732421875,94.73214721679688,25052.7890625,1677.2154541015625,329.8608703613281,19.73054313659668,0.3253830075263977
2023-03-17,98.8499984741211,89.55000305175781,226.0,13.725193977355957,66.2987060546875,17.62528419494629,377.4266357421875,300.3383483886719,165.45298767089844,35.42677688598633,183.77000427246094,96.15398406982422,27423.9296875,1792.485107421875,339.0811462402344,21.62910270690918,0.35052400827407837
2023-03-18,,,,,,,,,,,,,26965.87890625,1761.65966796875,331.5242919921875,21.19590187072754,0.33771100640296936
2023-03-19,,,,,,,,,,,,,28038.67578125,1785.5765380859375,336.9782409667969,21.90340232849121,0.3460099995136261
2023-03-20,97.69999694824219,87.30999755859375,229.25,13.386589050292969,66.8436508178711,17.670581817626953,381.0557556152344,301.4042053222656,167.5980682373047,35.55864715576172,183.83999633789062,95.30807495117188,27767.236328125,1735.3212890625,332.9230041503906,22.176464080810547,0.33259499073028564
2023-03-21,97.93000030517578,87.19999694824219,232.10000610351562,13.66097354888916,66.28267669677734,18.033063888549805,386.0592346191406,305.708984375,170.6901092529297,35.87891387939453,180.3699951171875,94.48917388916016,28175.81640625,1806.7607421875,335.3092346191406,22.618267059326172,0.37123599648475647
2023-03-22,97.02999877929688,87.38999938964844,227.7100067138672,13.620109558105469,65.4572525024414,17.927343368530273,379.478271484375,301.5519714355469,165.84915161132812,36.02020263671875,183.44000244140625,95.7490463256836,27307.4375,1737.717041015625,321.8877258300781,21.480485916137695,0.36061298847198486
2023-03-23,94.58000183105469,83.5999984741211,230.5,13.310693740844727,63.77434539794922,17.481800079345703,380.504150390625,305.1278381347656,165.11305236816406,36.51943588256836,185.74000549316406,95.7490463256836,28333.97265625,1816.4051513671875,329.8370056152344,22.216777801513672,0.37204501032829285
2023-03-24,95.86000061035156,86.08999633789062,230.61000061035156,13.304854393005371,63.045066833496094,17.735376358032227,383.0010681152344,306.25079345703125,166.60659790039062,36.42523956298828,183.64999389648438,96.15398406982422,27493.28515625,1752.0447998046875,322.3593444824219,20.678855895996094,0.3600830137729645
2023-03-25,,,,,,,,,,,,,27494.70703125,1743.7647705078125,322.6730651855469,20.446645736694336,0.3519960045814514
